99999 99977
1 171809172 24227167
1 61917394 702029319
1 788667630 660766704
1 859670330 2237872
1 881611784 405067966
1 634133166 62264548
1 450942553 521698008
1 109555698 909130807
1 42800358 731573739
1 55887634 646089477
2 911950477 353856878
1 417755289 89100180
2 596706104 883837016
2 351534982 520929577
1 723562845 868326601
1 341275093 674645492
1 714632883 751805488
1 11625855 122216755
1 960798036 996027837
1 613121771 904045469
1 108697718 166941407
1 915446702 339873406
1 466198446 376937666
1 140297736 632961702
1 866681808 87053102
1 663041242 234488589
1 41611655 80395241
1 383061245 101854656
1 963480480 189728980
1 114598274 553338337
1 26790613 884223977
2 338730971 72281400
1 30559055 150424330
1 705711833 139573428
1 313201276 491426935
1 137171651 193985126
1 180857560 776628993
2 193790601 453422155
1 88718650 533678110
2 672144368 966409756
1 598193797 117689503
1 959124695 789473061
1 828329973 752856357
1 284473237 843096037
1 931122624 457584457
1 85849348 553959630
2 968100142 522976922
1 531085873 811209157
1 808374531 369191595
1 41213004 615697403
1 194240669 220759021
1 26834402 827207122
1 352518613 20430265
2 334172569 768630278
1 434491100 840496478
1 721009777 554080596
1 109279612 563920699
1 933314044 988579820
1 988074686 873183929
1 423394067 16256489
1 301447487 306969314
1 577436942 297061979
1 722835810 179446169
2 653245301 157370443
2 288828951 35137237
1 244699699 29635666
1 212506128 325188335
1 678301977 378129163
1 882512120 504629589
1 80170888 398341456
2 103011306 439200460
1 128550861 185771945
1 598487895 765627295
1 989290215 975227009
1 813554064 167751777
1 818557678 511630042
1 462657074 986640578
1 999828293 54582676
2 13558776 42060228
1 80363613 697008306
2 908372484 348070643
1 376442297 171840195
1 660472806 223479099
1 813225589 296544815
1 415732796 456798681
1 576861397 568316821
1 593565954 794427141
1 238811990 66179687
1 391541600 542755370
1 33913167 895431314
1 25829248 113453020
1 970938871 988854991
1 974177617 587884191
2 361796617 189537262
2 767420538 250198284
1 878137100 135596094
1 228243264 471723084
1 490913163 145358767
1 499797993 89303512
1 563860274 747269485
1 437620540 104408452
1 270291797 866318774
1 770644941 755648330
2 23525247 837792437
1 492244469 45782239
1 283052857 386068072
1 873473712 274466692
1 255529881 516394545
1 555117493 190742283
1 331494385 853548377
1 253635218 885048209
1 743607940 256800618
1 613145587 511342403
1 755777855 785615558
1 782796538 769571222
1 81644130 743821055
1 749507023 972945906
2 291400414 97021516
1 939756047 530636822
1 875180607 837942124
1 559315749 676849102
1 990576811 124209511
1 352091699 80716186
1 847104126 255444650
1 545472122 142265411
1 57031120 537305856
1 142709427 364063046
2 58728209 788488199
1 446220080 400967814
1 102360757 35820230
1 79077123 342785924
2 843397846 595527522
1 355251811 712648817
1 238422330 107098655
2 26798983 231919989
1 814427687 25369431
1 804295733 181805244
1 435783183 81698989
1 273297501 636556952
1 59215477 742571956
1 659040224 561372120
2 126094918 296884393
1 143777169 336755086
1 647612285 972550999
1 568839822 41175557
1 103836794 866748903
1 237242096 243753571
1 248414344 184648418
1 355107378 225625611
1 67074732 482063205
1 877055240 132644250
1 854860457 974102369
1 92939544 814304639
1 190652454 250193054
1 1333966 383603601
2 427979906 135546339
1 645251720 746219268
1 109972675 913285814
1 967290721 596918635
1 198651300 542811662
1 161707487 43899132
1 23659631 362943522
1 224993142 888518874
1 186662661 558713738
1 647939819 34963996
1 499988362 993868001
1 197888143 246828776
1 526402007 753389656
1 221936285 51530803
1 288178819 845786948
2 816643284 755686211
1 557419615 20779669
1 115141692 889608653
2 442696123 155880984
1 823085383 299356685
2 452626313 903364917
1 146705252 363943608
1 440585353 394413015
1 305621630 594830364
1 861043146 807341336
1 625978057 83795924
1 377694730 746645156
2 747430200 427520097
2 191766261 790078127
1 921360324 945870598
2 17349344 325627194
1 842596146 799236082
1 231917920 954640713
1 845622968 131425908
1 829344225 619520545
1 733827655 442812864
2 485845408 663924940
1 523665178 852661240
1 170398829 90396130
1 608241669 695571163
1 595260463 563773915
1 8068268 897867671
1 356699274 63334272
1 112823778 1176545
1 272624985 425503844
1 351499722 721293335
1 907626552 696093401
1 970147871 579419873
1 382508165 41668615
2 970854076 563705426
1 933468166 76919558
1 125861226 871211665
2 898990600 787557555
1 68684393 618348221
1 628357450 626569851
1 989774099 724952231
1 94212555 173437555
1 785246171 345385182
1 87770141 978977945
1 437543798 607584236
1 411458886 285132240
1 689498316 576437800
1 459803809 276455957
1 528170422 410369503
1 909535299 564149525
1 811797829 715481190
2 716844463 621629971
1 920928122 124302525
1 735033976 390097088
1 557865400 130174998
1 662415145 656115967
1 138715962 379416339
1 344894433 582372178
1 365583966 419002495
1 899297588 504653930
1 567569103 804532725
1 290542140 911417349
1 656989231 804576190
1 220677190 10252539
1 957944763 492730182
1 626334532 987125377
1 833382701 567688551
1 64948451 459901859
1 942652024 165703449
1 670702510 355422467
1 355553488 487966862
1 842128395 380195966
1 920399542 830393053
1 33092142 774344599
1 746048126 466817427
1 748618566 718529567
1 58678700 103874083
1 879506546 736576321
1 135228789 752558197
1 465419573 964299615
1 304753113 30050674
1 715837037 869690365
1 107804423 978696449
1 354401599 455521262
2 856480829 290407162
1 611502133 452593367
1 909348273 922792259
1 734441011 807047499
1 29230677 92190332
1 79390568 522910167
1 949743185 880740722
2 72657936 36713787
1 722283213 836388047
1 878895316 994030524
1 324822968 189171080
1 260616269 103971781
1 219141423 175441756
1 142875904 221579760
1 440660587 304365784
1 29679722 610881550
1 942332421 882081700
1 674100775 280982431
1 32574190 659059923
2 127913079 996966684
1 269892 34086128
1 57232778 986109637
1 419071817 386644737
1 78415242 162991614
1 840621154 24821665
1 958785643 385993391
1 911304107 227734523
2 250748726 763901046
1 202416080 392959712
1 742719291 708167473
1 379077340 716356378
1 347623635 408536
1 979586625 95747051
1 280122342 525026348
1 451635628 78286229
1 869149762 616283040
1 43859931 5442905
1 470539636 117852576
2 988587403 107505382
2 347390178 726169100
2 805478045 80075274
1 531693726 289976293
1 726581641 65623445
1 37534555 69030823
2 963419924 964942866
1 597360484 351604863
1 103247612 701785264
1 119256093 527890978
2 653603369 525946956
1 893433555 732099061
1 398635112 858832391
1 517571812 520673934
1 643527571 833218083
1 764963870 556147079
1 404331339 751534043
2 876207996 925399871
2 692515399 892427900
1 400327440 237018029
1 611416152 362015769
1 132169290 664144610
1 321632943 468533502
1 125392578 584579317
1 64269407 784627586
1 383437395 981356765
1 838805443 720421593
1 36426860 193396625
1 616012917 310433832
1 344512155 392855351
1 158727935 565713971
1 2933471 703701794
1 63300787 684900422
1 613549200 497910084
1 308245739 955578809
1 2187307 840803906
1 430658316 54426622
1 325320463 960634957
1 980939634 420470619
2 434753706 166169648
1 209626080 312345480
1 543786933 529559877
1 954096675 35403154
2 532483266 674873191
1 71090801 260658184
1 114787016 223536415
1 285382540 886344607
1 602519884 166294783
1 169080075 607955544
1 174964287 512637444
1 387902555 510868171
2 528463136 35046407
1 312410902 92512999
1 564682866 894692769
1 936911652 117013938
1 874268052 533015768
1 668548791 665089233
1 345731215 406760301
1 639925499 629757517
1 831185963 154334984
1 227581526 87310753
1 17693700 818251192
1 181152028 637806797
1 37714952 160500977
2 401369316 360937363
1 139053957 410625941
1 379057757 387224897
1 306768735 546871276
1 94641738 505791786
1 7012274 329645689
1 29707717 519867024
1 999718750 360977122
1 425557974 232324508
1 122268212 967472552
1 551493859 210846339
1 458080708 233584861
2 60873344 334550145
2 206750163 221448695
1 132777518 149214371
1 995745327 151649818
1 357282075 268536091
2 266839802 623675856
1 631447834 672541142
1 545372980 623469464
1 578457818 482077157
1 31789879 155025406
1 331577005 94659070
1 493551562 184752751
1 472242703 31033656
1 620423266 66220408
1 143742797 552043460
1 783413679 404441774
1 133494618 316612189
1 86384912 172270612
1 568115923 612023299
1 91361874 68208713
1 515636656 208761747
1 272275641 642025108
1 371592278 261949448
1 297232319 536622511
1 353844953 689906528
1 543292106 802937076
1 137135722 28599932
1 710094831 790176816
1 635987178 803368105
1 588350148 31721579
1 725997029 977467796
1 21865424 272477531
1 602991342 293133379
1 961554483 31752106
1 8527711 29791584
2 446263387 335849985
2 682860721 687528279
2 226640468 657839545
1 815854443 175515984
1 992776532 794719781
1 707655379 799517767
1 400896677 7228278
1 118570773 540114551
1 128815332 128747326
1 362693052 16513356
2 308661862 152402060
1 891636977 394762251
1 35352672 112366663
1 670119173 288695743
1 339459018 216644025
1 853134100 669486259
1 505607064 938112047
1 487858302 134896046
1 424350849 64506034
2 380993923 716112154
1 24571734 98746623
1 807512063 906077448
1 158548035 482596896
1 568219088 198433807
1 140891975 444444831
1 353410453 977199616
1 442720176 914644824
1 491176361 273960259
1 90897969 654270544
1 747651520 852278043
2 415634811 602943364
1 22545744 762176114
2 760810430 823262772
1 192182120 189485752
1 509089456 484615922
2 335750760 168977582
1 820468679 624590566
1 174090067 852007433
1 776365050 256756178
1 602480389 295480896
1 377755027 760056835
1 176440914 915008738
1 441726351 36792156
1 71085982 179665251
1 552043956 866392030
1 932510357 365914293
1 613169225 554121200
1 24131381 849194831
2 966055860 169962631
1 178395443 198017867
1 818564743 837392919
1 798884467 783475825
1 180694406 389004784
1 856435500 321541237
1 240083532 109633258
1 182364918 340991135
1 755555086 336504269
1 833565676 702487151
1 396641681 567492279
1 360744158 680728025
1 579615899 411570279
1 662052167 997995662
1 52897611 577875375
1 703102683 237262318
1 115490062 509233724
1 509396657 205292188
1 714233852 842247481
1 853406543 953468466
1 175873983 976534009
1 267957660 84162439
1 459476448 69466924
1 142610401 54238133
1 410171773 334481941
1 488148251 713101595
1 440596837 380403181
1 374801962 727038683
2 550487247 679609053
2 360842860 985107470
2 475558551 571411101
1 743010805 165192330
1 517016819 575819749
2 635181433 353135194
2 717834872 87564858
1 589976353 593545250
2 54519451 125874266
1 146293600 680737963
1 57513832 853290430
1 38171289 33200926
1 102756866 250773252
1 78845039 151160274
1 208466890 157191973
1 257236893 288857818
2 311570300 789879292
1 242529047 261730923
2 503430445 862898513
1 700908370 12149373
1 14508858 623197804
2 532956376 36498373
2 855580036 183164740
1 643722912 821346976
1 119092916 932858786
1 773865607 198290617
2 671926074 592509792
1 365829103 37031338
1 935590386 592354168
2 120485653 72774497
1 406481469 381546954
1 170568936 654417185
1 81125982 979747276
1 648190405 744574182
1 18870591 477926828
1 131518597 110860525
1 538782569 527581431
1 379356065 751415090
1 967091144 390111643
1 393967073 505490788
1 694565796 993711927
1 155112144 72140397
1 167119545 662561117
1 803554652 611358759
1 977426625 152365403
1 215096571 913090896
1 789931572 429003428
1 361039922 356666279
1 262891464 835952147
1 187724255 221054920
1 812029719 524910548
1 981265368 600114663
1 173530766 41770114
1 179428394 378956148
1 405185725 78814016
2 36131561 318252204
1 117091866 306444719
2 128318211 363569267
1 775624888 701755326
1 858406253 438753625
1 799500018 391623247
2 494272518 564442008
1 881700065 95828155
1 489723878 277377173
1 756264464 374118433
1 387421800 227774896
1 30880222 460332227
1 201356986 920119677
1 607202708 413622812
2 752425425 275899370
1 889555906 777940306
1 340715285 210392093
1 501515351 888168360
1 230816093 763587147
1 104014859 919025133
1 521407266 558639902
1 474081483 723154411
1 522381582 547078316
1 655483111 906516045
1 21323800 552316129
1 71152794 302574535
2 484286084 433191658
1 149743258 677081500
1 938441606 61147052
1 553809520 682476542
1 705696220 877165737
1 889678833 696490748
1 975171008 103937552
1 492705843 3139047
1 950097626 749884737
1 740462864 84599461
2 260297131 389691778
2 150402204 14568687
1 15668776 352113298
1 155092378 385428166
1 952875238 188569387
2 473861527 321321213
1 685056194 872599569
1 824862246 452827137
1 333608917 32749349
1 465834510 702716255
1 38902585 717407
1 586573705 594320205
1 768067654 388858661
1 361321213 789356822
1 212824092 19736920
1 721334030 708833473
1 737499552 26843627
1 304924154 757253114
1 767918397 820758487
1 103914778 29942344
1 506635453 42376794
1 920977467 599138871
1 893938432 420610790
1 276845063 485394439
1 56305458 433027926
2 575026593 588515629
2 578769317 422473556
1 533401269 278385505
1 550450098 848224388
1 818082939 122626257
1 933568379 761199449
1 908641 239143758
1 95009062 675428822
1 631412467 432633042
1 214392951 617746369
1 25194704 393111669
2 930995348 672961794
1 906143171 387229051
2 875434655 812759566
2 604183133 996211893
1 150974198 245158679
1 122976625 781846539
1 182438867 436368331
1 162059944 732214412
1 431706580 492730494
1 19229857 866638127
1 50726473 801802430
1 365106324 981207989
1 248684845 435991431
1 344926327 911393214
1 377433841 656851027
1 496384766 912277214
1 99076681 881951142
1 7211764 742011894
1 978925629 930826936
1 656100412 898580786
1 432834015 114177716
1 775337900 173315304
1 588108079 258235190
2 531865115 23027569
1 672689244 179701031
1 310926747 918123678
1 816746643 138335855
1 139798435 38165805
1 536674094 243159036
1 944827281 11004427
1 587756445 145278562
1 139822126 81835373
2 53619256 821661008
1 279480255 470888374
1 690326385 608891601
1 197560475 182163641
1 203475679 814749507
1 396600251 18661916
1 943789103 949237379
1 550778876 286050362
1 124979798 296458220
1 150321454 804887084
1 884479378 356080090
1 253240985 701625119
1 556081879 219308609
1 748643898 351305913
1 627010043 248515450
1 622573930 852691904
2 349849331 107480631
1 9256811 753378471
2 832204604 94765095
1 284849242 720161131
1 597904525 905367362
1 546520198 577409567
1 635404664 957494964
1 859606657 79569408
2 469254472 199959120
1 88817584 48978201
1 794435065 164304056
1 541932884 787834461
1 908178495 589686236
1 698094047 163484368
1 656850112 613886804
1 98660496 122559366
2 135366662 922306061
1 547557136 825357357
1 359638286 421690144
1 75971384 684238079
1 20031210 302592469
